review_text,rating,category_text,binary_label,category_label
"For what it is, this is a great little item.: I received the chance to review this item.  It is a pretty nifty little speaker.<br /><br />1. What's in the box?:  You receive the speaker in a box with some instructions.<br /><br />2.  Aesthetic?:  I received the black version of the speaker.  This is essentially a small sized - try about the size of a golfball - speaker with a strap.  It looks nice, but it is so small as to be almost non-existent.<br /><br />3.  Use?:  The first step beyond placing the strap on the speaker, is to turn on the speaker.  This is done by hitting the middle button.  In this way, the speaker becomes discoverable to the phone, tablet or other bluetooth device.  Once the speaker is discovered by the other device, it is ready to go.  Also, this is a speaker that can apparently get wet, but shouldn't be dunked into the water.  The micro USB is slipped into the speaker and is covered by a rubber cover.  Again,  this can be used in a wet environment, but I wouldn't put it on my summer plastic floatie.<br /><br />Sound?:  Frankly, though the physics of the speaker make sense, the small size of this unit really make the sound that comes out pretty impressive.  Is this the beast sounding speaker?  No.  But, for the size, the quality and the depth of the sound is really impressive.  There is no overamped bass, but this is a pretty good balanced sound.  This speaker is sufficient to fill a small room or a outdoor area that is close to the speaker.  The top volume is not blaring, but present and loud enough.  With the strap, you can put this on a backpack or a bike for putting out sound in an easy way. As is typical, bluetooth provided consistent sound from y device to the speaker without any issues.<br /><br />Overall?:  I was quite surprised at the overall power of this speaker.  The sound is good enough, especially at this pricepoint.  If I was to lose the speaker or dunk it, this would not be a despondent time.  The sound is quite good and clear.  However, I wouldn't buy this expecting room filling sound.  I would expect that this SMALL unit will provide easy sound in a small package for places where size and weight matters.",5.0,Unknown,1,32
Keeps you warm: Great fit very warm,5.0,Clothing_Shoes_and_Jewelry,1,10
Dip kit: I loved all of it besides the dip bas coat and the top coat got clumppy and ruined fast,5.0,Beauty_and_Personal_Care,1,6
Perfect for planting indoors: Perfect for planting indoors,5.0,Patio_Lawn_and_Garden,1,25
"I like this too.: I like this too.  That is, if you like pear jam.  The only problem is, there's not enough vanilla in it.",5.0,Unknown,1,32
"New Dell battery, great price, easy to install: The battery that came with my Dell Inspiron 13 suffered a ""permanent failure,"" which meant I needed to replace it. The Dell folks were not helpful. At first they directed me to a Dell battery for a different model, which I wasn't sure was compatible. Then they said they could sell me a refurbish one like the one I had for $164, which just seemed ridiculous. Found this new Dell battery on Amazon, and it is compatible with my specific model. Arrived the next day. Took 5-10 minutes to install, only because I was being super-careful with the tiny screws that hold the laptop cover on (9 screws) and the 4 tinier screws inside the case that hold the battery on to the motherboard. I am not a computer geek but this was very easy. Works fine, happily charging. No idea how long it will last, but my computer is happy so I am. Would definitely buy this again and from this vendor.",5.0,Unknown,1,32
"A GREAT BINGE READ!!!: &#34;I read the entire book in one night. Compelling, cool story, solid character development, and well-constructed plot. A little predictable at parts, but with an original concept there are enough angles, twists, and depth in and of itself to make for a very worthwhile read. I thoroughly enjoyed the book and enjoyed the pure escapism it offered.&#34;",5.0,Kindle_Store,1,20
Those watch bands are good but I would prefer they were cloth instead of ...: Those watch bands are good but I would prefer they were cloth instead of silicone.I would like to have BRIGHTER colors more varieties.Thanks Lorraine  E Smith,5.0,Clothing_Shoes_and_Jewelry,1,10
"Works well, easy to set up, easy to use: Super happy with this buy!",5.0,Appliances,1,2
"Four Stars: Very well made bag, zippers are a little weak and sure can fit a variety of items!",4.0,Amazon_Fashion,1,1
"A Must Read: Perfect title for this book of historical fiction, written about a time in the early 20th century that could be today, and a place that is no more.  Follow Blanche and Charlie through their very different childhoods as their lives crisscross and impact one another.  Privileged and poor, white and black, moral and bigoted, this novel becomes a page turner.",5.0,Books,1,7
Five Stars: Exactly what I needed.,5.0,Unknown,1,32
So helpful: I needed a way to organize my canned goods and these fit the bill. I don't know why I didn't think of these sooner. Now I can see how many of an item I have. That way I don't wind up with 12 cans of pinto beans!,5.0,Home_and_Kitchen,1,18
Great addition to the collection: Needed for my daughter's upcoming BDay. Came in original box with tag. Great addition to the collection.,5.0,Toys_and_Games,1,31
"Five Stars: Great product, recommended!",5.0,Electronics,1,12
Great purchase would like other colors: Great towel very soft and absorbent,5.0,Baby_Products,1,5
"A little long for my coupler: So I die'd the threads longer and voila, it works. Powdercoated it at work before install for more rust protection.",4.0,Automotive,1,4
Good product: We really like this product. Great quality for the price. We are very satisfied.,4.0,Home_and_Kitchen,1,18
"Instructions bad: Materials quality is good.<br />Packaging could be better, wish it came in a box instead of ziplock bag.<br />Instructions not great. Definitely not for 8 year old, who gave up after step 2.<br />This 30+ year old had hard time with the car.",3.0,Toys_and_Games,0,31
Four Stars: kind of dumb jokes,4.0,Books,1,7
Comfortable and Easy to use: This mat is comfortable and easy to use for yoga.  It’s also great for traveling!,5.0,Sports_and_Outdoors,1,28
Five Stars: Far-Out & Right-On with Memories of the Past.,5.0,CDs_and_Vinyl,1,8
"Tool I never knew I needed: I bought this along with a bunch of other drywall tools.  I didnt realize how much id be using this when i finished my basement.  It cleans up cut edges pretty nice, or shaves off a little when the drywall piece is just a bit too tight.",5.0,Tools_and_Home_Improvement,1,30
"They get a 5 and I'll tell you why .: Ok let's get to the 5 star rating .<br />I looked at brightness ,lumens ,color size before I purchased . People should be more  proactive when buying stuff . That's said, sometimes even that isn't enough . This product is exactly as described .light are versatile, easy to install pretty much anywhere and for a ton of applications. Will they light up a whole Garage or shop? With enough of them they sure will . Inhave a 27x25 ft garage and a 12z24 woodshop. It'll take 3 packs of these for enough light to work in my woodshop . So  approx $125 bucks worth . No complants on that note. What these are absolutely perfect for is under shelf work lights . Cabinet lights and under counter lights . Too bright for kitchen or bathroom . Imo laundry room, sheds , work / hobby areas is where these are best suited. Nice clarity, no flickering and the units the. Selves are so lightweight you  an hang them with double sided tape or velcro with 0 problems.  In fact that would be better then the brackets it came with. ( it's OK they work just fine ) but you have to screw them to whatever youre mousting to. These come with cords that have on/off switches ,limk cords and link connectors.  2200 lumens isn't large shop bright but a great way to add usable light to your work areas  or darker corners with little effort and cost . Enjoy",5.0,Tools_and_Home_Improvement,1,30
